CA-2016-118255,3/11/2016,3/13/2016,First Class,Odella Nelson,Corporate,Central,Minnesota,Eagan,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.9799995422363,2,0,19.7714,2
CA-2016-118255,3/11/2016,3/13/2016,First Class,Odella Nelson,Corporate,Central,Minnesota,Eagan,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.4599990844727,2,0,8.2062,2
CA-2014-146703,10/20/2014,10/25/2014,Second Class,Patrick O'Donnell,Consumer,Central,Michigan,Westland,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.960006713867,4,0,8.4784,5
CA-2016-169194,6/20/2016,6/25/2016,Standard Class,Lena Hernandez,Consumer,East,Delaware,Dover,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,5
CA-2016-169194,6/20/2016,6/25/2016,Standard Class,Lena Hernandez,Consumer,East,Delaware,Dover,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.7999992370605,2,0,6.104,5
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Darren Powers,Consumer,Central,Indiana,New Albany,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.2200012207031,6,0,17.9634,4
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Darren Powers,Consumer,Central,Indiana,New Albany,Office Supplies,Labels,Avery 485,75.1800003051758,6,0,35.3346,4
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Darren Powers,Consumer,Central,Indiana,New Albany,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.15999984741211,2,0,2.9568,4
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Darren Powers,Consumer,Central,Indiana,New Albany,Furniture,Chairs,"Global Leather Task Chair, Black",89.9899978637695,1,0,17.0981,4
CA-2016-105816,12/11/2016,12/17/2016,Standard Class,Janet Molinari,Corporate,East,New York,New York City,Office Supplies,Fasteners,Advantus Push Pins,15.2600002288818,7,0,6.2566,6
CA-2016-105816,12/11/2016,12/17/2016,Standard Class,Janet Molinari,Corporate,East,New York,New York City,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.94995117188,5,0,298.6855,6
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Office Supplies,Storage,Home/Office Personal File Carts,208.559997558594,6,0,52.14,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Office Supplies,Paper,Xerox 232,32.4000015258789,5,0,15.552,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Furniture,Chairs,Novimex Turbo Task Chair,319.410003662109,5,0.100000001490116,7.098,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.5600004196167,2,0,6.9888,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30,2,0,3.30,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Office Supplies,Binders,Plastic Binding Combs,48.4799995422363,4,0.200000002980232,16.362,1
CA-2016-111682,6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,East,New York,Troy,Office Supplies,Art,Prang Dustless Chalk Sticks,1.67999994754791,1,0,0.84,1
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,Kunst Miller,Consumer,West,California,Los Angeles,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.9799995422363,2,0,6.1512,6
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,Kunst Miller,Consumer,West,California,Los Angeles,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.8239994049072,6,0.200000002980232,9.3612,6
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,Kunst Miller,Consumer,West,California,Los Angeles,Office Supplies,Paper,Xerox 1943,146.729995727539,3,0,68.9631,6
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,Kunst Miller,Consumer,West,California,Los Angeles,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.7600021362305,4,0,22.3328,6
US-2015-164175,4/30/2015,5/5/2015,Standard Class,Paul Stevenson,Home Office,Central,Illinois,Chicago,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115005493164,5,0.300000011920929,-15.2225,5
CA-2014-106376,12/5/2014,12/10/2014,Standard Class,Brendan Sweed,Corporate,West,Arizona,Gilbert,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.02404785156,8,0.200000002980232,111.3024,5
CA-2014-106376,12/5/2014,12/10/2014,Standard Class,Brendan Sweed,Corporate,West,Arizona,Gilbert,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968002319336,4,0.200000002980232,62.988,5
CA-2016-119823,6/4/2016,6/6/2016,First Class,Karen Daniels,Consumer,South,Virginia,Springfield,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.879997253418,2,0,35.6636,2
CA-2016-106075,9/18/2016,9/23/2016,Standard Class,Henry MacAllister,Consumer,East,New York,New York City,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.61600017547607,1,0.200000002980232,1.731,5
CA-2017-114440,9/14/2017,9/17/2017,Second Class,Tracy Blumstein,Consumer,Central,Michigan,Jackson,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.0499992370605,3,0,8.763,3
US-2015-134026,4/26/2015,5/2/2015,Standard Class,Joel Eaton,Consumer,South,Tennessee,Memphis,Furniture,Chairs,High-Back Leather Manager's Chair,831.935974121094,8,0.200000002980232,-114.3912,6
US-2015-134026,4/26/2015,5/2/2015,Standard Class,Joel Eaton,Consumer,South,Tennessee,Memphis,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.0400009155273,2,0.200000002980232,1.213,6
US-2015-134026,4/26/2015,5/2/2015,Standard Class,Joel Eaton,Consumer,South,Tennessee,Memphis,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.7839965820313,1,0.200000002980232,-18.196,6
US-2017-118038,12/9/2017,12/11/2017,First Class,Ken Brennan,Corporate,Central,Texas,Houston,Office Supplies,Binders,Economy Binders,1.24800002574921,3,0.800000011920929,-1.9344,2
US-2017-118038,12/9/2017,12/11/2017,First Class,Ken Brennan,Corporate,Central,Texas,Houston,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.70800018310547,3,0.600000023841858,-5.8248,2
US-2017-118038,12/9/2017,12/11/2017,First Class,Ken Brennan,Corporate,Central,Texas,Houston,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.2399997711182,3,0.200000002980232,2.724,2
US-2014-147606,11/26/2014,12/1/2014,Second Class,Joel Eaton,Consumer,Central,Texas,Houston,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.2999992370605,5,0.600000023841858,-14.475,5
CA-2016-127208,6/12/2016,6/15/2016,First Class,Stewart Carmichael,Corporate,South,Alabama,Decatur,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.160003662109,1,0,56.2032,3
CA-2016-127208,6/12/2016,6/15/2016,First Class,Stewart Carmichael,Corporate,South,Alabama,Decatur,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.7399997711182,3,0,8.0352,3
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,Duane Noonan,Consumer,West,California,San Francisco,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.8999996185303,5,0,4.172,4
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,Duane Noonan,Consumer,West,California,San Francisco,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.3899993896484,1,0,6.2031,4
CA-2015-149734,9/3/2015,9/8/2015,Standard Class,Julie Creighton,Corporate,South,North Carolina,Durham,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.983993530273,7,0.200000002980232,62.8075,5
US-2017-119662,11/13/2017,11/16/2017,First Class,Christopher Schild,Home Office,Central,Illinois,Chicago,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376007080078,3,0.200000002980232,-48.9549,3
CA-2017-140088,5/28/2017,5/30/2017,Second Class,Patrick O'Donnell,Consumer,South,South Carolina,Columbia,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.959991455078,2,0,33.2156,2
CA-2017-155558,10/26/2017,11/2/2017,Standard Class,Paul Gonzalez,Consumer,Central,Minnesota,Rochester,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.9899997711182,1,0,6.7966,7
CA-2017-155558,10/26/2017,11/2/2017,Standard Class,Paul Gonzalez,Consumer,Central,Minnesota,Rochester,Office Supplies,Labels,Avery 511,6.15999984741211,2,0,2.9568,7
CA-2016-159695,4/5/2016,4/10/2016,Second Class,Gary Mitchum,Home Office,Central,Texas,Houston,Office Supplies,Storage,Eldon Portable Mobile Manager,158.36799621582,7,0.200000002980232,13.8572,5
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,Jim Sink,Corporate,West,California,Los Angeles,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1000003814697,3,0,6.633,5
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,Jim Sink,Corporate,West,California,Los Angeles,Technology,Phones,Panasonic Kx-TS550,73.5839996337891,2,0.200000002980232,8.2782,5
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,Jim Sink,Corporate,West,California,Los Angeles,Office Supplies,Paper,Xerox 1995,6.48000001907349,1,0,3.1104,5
CA-2015-149587,1/31/2015,2/5/2015,Second Class,Karl Braun,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Paper,Xerox 1999,12.960000038147,2,0,6.2208,5
CA-2015-149587,1/31/2015,2/5/2015,Second Class,Karl Braun,Consumer,Central,Minnesota,Minneapolis,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.3400001525879,3,0,16.5354,5
CA-2015-149587,1/31/2015,2/5/2015,Second Class,Karl Braun,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Binders,Ibico Standard Transparent Covers,32.9599990844727,2,0,16.1504,5
US-2017-109484,11/6/2017,11/12/2017,Standard Class,Roger Barcio,Home Office,West,Oregon,Portland,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.68200016021729,1,0.699999988079071,-3.788,6
CA-2017-161018,11/9/2017,11/11/2017,Second Class,Parhena Norris,Home Office,East,New York,New York City,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.5299987792969,7,0,40.5426,2
CA-2017-157833,6/17/2017,6/20/2017,First Class,Katherine Ducich,Consumer,West,California,San Francisco,Office Supplies,Binders,Trimflex Flexible Post Binders,51.3120002746582,3,0.200000002980232,17.9592,3
CA-2016-149223,9/6/2016,9/11/2016,Standard Class,Elpida Rittenbach,Corporate,Central,Minnesota,Saint Paul,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.879997253418,6,0,22.5852,5
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,Rick Bensley,Home Office,Central,Illinois,Chicago,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.6240005493164,7,0.200000002980232,22.6184,4
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,Rick Bensley,Home Office,Central,Illinois,Chicago,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.9759979248047,3,0.200000002980232,-10.7973,4
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,Rick Bensley,Home Office,Central,Illinois,Chicago,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.78799998760223,3,0.800000011920929,-3.0396,4
CA-2016-129903,12/1/2016,12/4/2016,Second Class,Gary Zandusky,Consumer,Central,Minnesota,Rochester,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.9200000762939,4,0,11.7208,3
US-2015-156867,11/13/2015,11/17/2015,Standard Class,Lena Cacioppo,Consumer,West,Colorado,Aurora,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.89599609375,6,0.200000002980232,-26.8758,4
US-2015-156867,11/13/2015,11/17/2015,Standard Class,Lena Cacioppo,Consumer,West,Colorado,Aurora,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.360000610352,3,0.200000002980232,-3.8385,4
US-2015-156867,11/13/2015,11/17/2015,Standard Class,Lena Cacioppo,Consumer,West,Colorado,Aurora,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.8819999694824,3,0.699999988079071,-25.8174,4
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,Janet Martin,Consumer,South,North Carolina,Charlotte,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.1119995117188,8,0.200000002980232,17.6016,5
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,Janet Martin,Consumer,South,North Carolina,Charlotte,Technology,Phones,Speck Products Candyshell Flip Case,27.992000579834,1,0.200000002980232,2.0994,5
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,Janet Martin,Consumer,South,North Carolina,Charlotte,Office Supplies,Art,Newell Chalk Holder,3.30399990081787,1,0.200000002980232,1.0738,5
CA-2015-129476,10/15/2015,10/20/2015,Standard Class,Pete Armstrong,Home Office,Central,Illinois,Orland Park,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.959991455078,5,0.200000002980232,67.992,5
CA-2017-146780,12/25/2017,12/30/2017,Standard Class,Cynthia Voltz,Corporate,East,New York,New York City,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.9599990844727,2,0,10.9096,5
CA-2016-128867,11/3/2016,11/10/2016,Standard Class,Clay Ludtke,Consumer,Central,Iowa,Urbandale,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.9599990844727,2,0,22.788,7
CA-2016-128867,11/3/2016,11/10/2016,Standard Class,Clay Ludtke,Consumer,Central,Iowa,Urbandale,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.2399997711182,6,0,13.3476,7
CA-2014-115259,8/25/2014,8/27/2014,Second Class,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.0960006713867,14,0.200000002980232,14.5348,2
CA-2014-115259,8/25/2014,8/27/2014,Second Class,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.71999979019165,2,0.200000002980232,1.652,2
CA-2014-115259,8/25/2014,8/27/2014,Second Class,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Paper,Xerox 1921,23.9759998321533,3,0.200000002980232,7.4925,2
CA-2014-115259,8/25/2014,8/27/2014,Second Class,Ryan Crowe,Consumer,East,Ohio,Columbus,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464004516602,6,0.200000002980232,44.0316,2
CA-2015-110457,3/2/2015,3/6/2015,Standard Class,Dave Kipp,Consumer,West,Washington,Seattle,Furniture,Tables,Hon Racetrack Conference Tables,787.530029296875,3,0,165.3813,4
US-2015-136476,4/5/2015,4/10/2015,Standard Class,Greg Guthrie,Corporate,South,Tennessee,Bristol,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794006347656,1,0.699999988079071,-115.7156,5
CA-2016-103730,6/12/2016,6/15/2016,First Class,Steven Cartwright,Consumer,East,Delaware,Wilmington,Furniture,Furnishings,Artistic Insta-Plaque,47.0400009155273,3,0,18.3456,3
CA-2016-103730,6/12/2016,6/15/2016,First Class,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.8400001525879,4,0,13.878,3
CA-2016-103730,6/12/2016,6/15/2016,First Class,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.559997558594,6,0,63.4368,3
CA-2016-103730,6/12/2016,6/15/2016,First Class,Steven Cartwright,Consumer,East,Delaware,Wilmington,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.019996643066,9,0,51.759,3
CA-2016-103730,6/12/2016,6/15/2016,First Class,Steven Cartwright,Consumer,East,Delaware,Wilmington,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.0400009155273,7,0,19.7316,3
US-2014-152030,12/26/2014,12/28/2014,Second Class,Alan Dominguez,Home Office,Central,Texas,Houston,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.557983398438,3,0.300000011920929,-8.5794,2
US-2014-134614,9/20/2014,9/25/2014,Standard Class,Philip Fox,Consumer,Central,Illinois,Bloomington,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.700012207031,6,0.5,-407.682,5
US-2017-107272,11/5/2017,11/12/2017,Standard Class,Troy Staebel,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.38800001144409,2,0.699999988079071,-1.8308,7
