US-2014-148838,Christine Phan,East,Tables,1071.57604980469,0.400000005960464,-553.6476
CA-2016-168032,David Flashing,Central,Tables,626.099975585938,0.5,-538.446
CA-2014-126193,Shahid Shariari,Central,Binders,304.989990234375,0.800000011920929,-533.7325
CA-2015-124975,Michael Grace,Central,Tables,796.424987792969,0.5,-525.6405
US-2015-155369,Patrick Gardner,Central,Binders,310.391998291016,0.800000011920929,-512.1468
US-2014-106992,Sean Braxton,Central,Machines,3059.98193359375,0.400000005960464,-509.997
CA-2015-119879,Shahid Shariari,East,Tables,1252.70397949219,0.400000005960464,-480.2032
CA-2017-159282,Gary Hansen,West,Machines,599.984985351563,0.699999988079071,-479.988
CA-2015-140221,Maribeth Schnelling,Central,Appliances,180.979995727539,0.800000011920929,-470.548
US-2016-100839,Noah Childs,West,Tables,727.450012207031,0.5,-465.568
CA-2015-101889,David Bremer,East,Tables,1548.98999023438,0.400000005960464,-464.697
CA-2017-155075,Giulietta Weimer,East,Binders,631.176025390625,0.699999988079071,-462.8624
US-2014-169789,Maureen Fritzler,West,Binders,551.984985351563,0.699999988079071,-459.9875
CA-2014-130421,Sam Craven,Central,Appliances,176.772003173828,0.800000011920929,-459.6072
CA-2017-102204,Caroline Jumper,South,Tables,933.262023925781,0.449999988079071,-458.1468
CA-2014-139892,Becky Martin,Central,Appliances,177.979995727539,0.800000011920929,-453.849
US-2017-142573,Maris LaWare,West,Tables,801.599975585938,0.5,-448.896
US-2014-148838,Christine Phan,East,Tables,1579.74597167969,0.400000005960464,-447.5947
CA-2015-141243,Amy Hunt,Central,Bookcases,1352.39758300781,0.319999992847443,-437.5404
US-2017-117247,Cyma Kinney,Central,Tables,652.450012207031,0.5,-430.617
CA-2017-161739,Edward Becker,Central,Furnishings,341.959991455078,0.600000023841858,-427.45
CA-2017-131282,Cassandra Brandow,Central,Binders,243.992004394531,0.800000011920929,-426.986
CA-2017-168389,Darrin Van Huff,South,Tables,721.875,0.449999988079071,-420.00
CA-2017-118773,Tom Prescott,Central,Binders,252.783996582031,0.800000011920929,-417.0936
CA-2017-136448,Adam Shillingsburg,East,Binders,538.193969726563,0.699999988079071,-412.6154
CA-2014-122336,Jonathan Doherty,East,Binders,509.970001220703,0.699999988079071,-407.976
US-2014-134614,Philip Fox,Central,Tables,617.700012207031,0.5,-407.682
CA-2015-164007,Maureen Gnade,Central,Appliances,143.128005981445,0.800000011920929,-393.602
CA-2016-109827,Laurel Workman,West,Machines,269.970001220703,0.699999988079071,-386.957
US-2017-118087,Stefania Perrino,East,Phones,1931.9580078125,0.400000005960464,-386.3916
CA-2017-141117,Juliana Krohn,West,Bookcases,217.764007568359,0.699999988079071,-384.7164
CA-2015-169397,Joni Blumstein,East,Machines,479.988006591797,0.699999988079071,-383.9904
US-2015-108966,Sean O'Donnell,South,Tables,957.577514648438,0.449999988079071,-383.031
US-2016-105452,Barry Franz,Central,Furnishings,302.720001220703,0.600000023841858,-378.40
US-2017-161935,John Lee,East,Phones,1889.94604492188,0.400000005960464,-377.9892
CA-2015-162950,Dorothy Wardle,East,Bookcases,482.940002441406,0.5,-376.6932
CA-2016-114867,Frank Merwin,East,Phones,1499.96997070313,0.400000005960464,-374.9925
US-2015-157154,Michael Moore,East,Tables,1018.10400390625,0.400000005960464,-373.3048
US-2017-112347,Bill Stewart,West,Bookcases,242.352005004883,0.699999988079071,-363.528
US-2017-139647,Todd Sumrall,West,Bookcases,209.97900390625,0.699999988079071,-356.9643
CA-2016-157749,Ken Lonsdale,Central,Furnishings,419.679992675781,0.600000023841858,-356.728
CA-2015-139731,Joel Eaton,Central,Chairs,2453.42993164063,0.300000011920929,-350.49
CA-2017-100223,Linda Southworth,Central,Furnishings,332.028015136719,0.600000023841858,-348.6294
CA-2014-159520,Grant Thornton,East,Tables,991.763977050781,0.400000005960464,-347.1174
US-2016-146066,Rick Bensley,East,Tables,815.2919921875,0.400000005960464,-339.705
CA-2015-134719,John Dryer,South,Storage,1801.63195800781,0.200000002980232,-337.806
CA-2014-122931,Suzanne McNair,East,Storage,1801.63195800781,0.200000002980232,-337.806
US-2017-117723,Dionis Lloyd,East,Storage,1801.63195800781,0.200000002980232,-337.806
CA-2015-122756,Dean Katz,East,Machines,482.339996337891,0.699999988079071,-337.638
CA-2014-169775,Ryan Akin,South,Binders,505.175994873047,0.699999988079071,-336.784
US-2014-122959,Craig Yedwab,Central,Binders,210.391998291016,0.800000011920929,-336.6272
CA-2014-140165,Erica Hernandez,South,Binders,398.351989746094,0.699999988079071,-331.96
CA-2016-155530,Charles McCrossin,West,Tables,2003.52001953125,0.200000002980232,-325.572
CA-2014-146591,Toby Swindell,West,Bookcases,181.470001220703,0.699999988079071,-320.597
US-2017-151316,Matthew Clasen,Central,Binders,182.994003295898,0.800000011920929,-320.2395
US-2017-119438,Carol Darley,Central,Binders,182.994003295898,0.800000011920929,-320.2395
CA-2016-164924,Erin Ashbrook,East,Machines,341.990997314453,0.699999988079071,-319.1916
CA-2016-108987,Anna Gayman,Central,Bookcases,2396.265625,0.319999992847443,-317.1528
US-2015-101399,Joni Sundaresam,Central,Furnishings,254.744003295898,0.600000023841858,-312.0614
US-2016-127334,Mike Pelletier,West,Tables,564.195007324219,0.5,-304.6653
CA-2016-108196,Cindy Stewart,East,Binders,456.588012695313,0.699999988079071,-304.392
CA-2016-160241,Daniel Raglin,Central,Furnishings,242.175994873047,0.600000023841858,-302.72
US-2016-115455,Sanjit Engle,Central,Tables,601.469970703125,0.5,-300.735
CA-2017-105851,Sanjit Engle,West,Supplies,1332.49597167969,0.200000002980232,-299.8116
CA-2014-165764,Shahid Hopkins,South,Tables,945.036010742188,0.400000005960464,-299.2614
US-2017-134481,Allen Rosenblatt,East,Tables,1488.42395019531,0.300000011920929,-297.6848
US-2017-102890,Sheri Gordon,East,Tables,1044.63000488281,0.400000005960464,-295.9785
CA-2017-107629,Dave Brooks,Central,Furnishings,266.351989746094,0.600000023841858,-292.9872
CA-2016-162236,Elpida Rittenbach,South,Tables,876.299987792969,0.400000005960464,-292.10
CA-2015-124891,Rick Hansen,East,Tables,1090.78198242188,0.400000005960464,-290.8752
CA-2017-109183,Lena Radford,South,Machines,649,0.5,-272.58
CA-2017-154039,Julie Kriz,Central,Tables,480.959991455078,0.5,-269.3376
US-2016-143819,Karen Daniels,East,Tables,836.591979980469,0.400000005960464,-264.9208
CA-2016-145261,Adrian Hane,West,Tables,377.450012207031,0.5,-264.215
CA-2017-162691,Aaron Smayling,Central,Machines,1439.98205566406,0.400000005960464,-263.9967
US-2016-141544,Patrick O'Brill,East,Chairs,786.744018554688,0.300000011920929,-258.5016
CA-2015-135174,Benjamin Patterson,East,Phones,1022.96997070313,0.400000005960464,-255.7425
CA-2016-118073,Cindy Schnelling,South,Tables,562.29248046875,0.449999988079071,-255.5875
CA-2017-121839,Mick Hernandez,East,Phones,1169.69396972656,0.400000005960464,-253.4337
US-2014-106992,Sean Braxton,Central,Machines,2519.9580078125,0.400000005960464,-251.9958
CA-2016-159023,Natalie Webber,West,Machines,179.990997314453,0.699999988079071,-251.9874
CA-2016-143406,Lisa Ryan,Central,Appliances,93.0319976806641,0.800000011920929,-251.1864
CA-2014-155796,Tom Stivers,East,Bookcases,521.960021972656,0.5,-250.5408
CA-2014-153850,Thea Hendricks,East,Phones,1502.3759765625,0.400000005960464,-250.396
CA-2017-150910,Jack Lebron,South,Tables,934.955993652344,0.400000005960464,-249.3216
US-2017-100930,Christopher Schild,South,Tables,620.614501953125,0.449999988079071,-248.2458
CA-2015-104346,Irene Maddox,West,Tables,364.950012207031,0.5,-248.166
US-2015-165743,Michelle Moray,West,Bookcases,145.764007568359,0.699999988079071,-247.7988
CA-2015-146262,Victoria Wilson,East,Bookcases,452.450012207031,0.5,-244.323
US-2017-152366,Shirley Jackson,Central,Appliances,97.2639999389648,0.800000011920929,-243.16
CA-2016-130911,Dan Campbell,East,Bookcases,301.470001220703,0.5,-241.176
US-2017-132059,Arthur Prichep,West,Bookcases,180.587997436523,0.699999988079071,-240.784
CA-2016-125080,Victoria Wilson,East,Tables,661.176025390625,0.400000005960464,-231.4116
CA-2017-154760,Beth Paige,East,Binders,274.490997314453,0.699999988079071,-228.7425
CA-2014-142839,Troy Staebel,East,Tables,853.091979980469,0.400000005960464,-227.4912
US-2017-141677,Heather Kirkland,Central,Appliances,87.1679992675781,0.800000011920929,-226.6368
CA-2016-168956,Erin Ashbrook,Central,Appliances,92.0640029907227,0.800000011920929,-225.5568
US-2016-110170,Harry Marie,Central,Bookcases,956.664794921875,0.319999992847443,-225.0976
US-2016-131611,Emily Phan,Central,Bookcases,956.664794921875,0.319999992847443,-225.0976
CA-2015-113404,Eleni McCrary,West,Chairs,1348.70397949219,0.200000002980232,-219.1644
CA-2016-134936,Erin Smith,West,Tables,455.970001220703,0.5,-218.8656
CA-2016-113243,Olvera Toch,West,Tables,1335.68005371094,0.200000002980232,-217.048
CA-2014-114181,Art Foster,East,Bookcases,349.964996337891,0.5,-216.9783
CA-2016-129861,Denise Monton,East,Tables,376.865997314453,0.400000005960464,-213.5574
CA-2015-167010,Valerie Takahito,East,Bookcases,352.450012207031,0.5,-211.47
CA-2014-105984,Muhammed Yedwab,East,Phones,1049.96997070313,0.400000005960464,-209.994
CA-2014-106229,Nick Radford,Central,Tables,268.934997558594,0.5,-209.7693
US-2015-164238,Joni Wasserman,East,Bookcases,301.470001220703,0.5,-204.9996
US-2015-140200,Cynthia Arntzen,West,Tables,393.165008544922,0.5,-204.4458
US-2016-122245,Adrian Barton,West,Tables,393.165008544922,0.5,-204.4458
CA-2016-112697,Alan Haines,South,Supplies,961.47998046875,0.200000002980232,-204.3145
CA-2014-121629,Brian Thompson,Central,Machines,998.849975585938,0.400000005960464,-199.77
US-2014-127978,Jill Stevenson,East,Bookcases,302.450012207031,0.5,-199.617
CA-2016-130820,Odella Nelson,South,Tables,630.023986816406,0.400000005960464,-199.5076
US-2017-125647,Lena Cacioppo,Central,Appliances,73.1760025024414,0.800000011920929,-197.5752
CA-2016-131289,Stefania Perrino,West,Tables,1421.66394042969,0.200000002980232,-195.4788
CA-2016-110898,Lena Cacioppo,Central,Furnishings,159.039993286133,0.600000023841858,-194.824
US-2014-115189,Alex Russell,East,Tables,523.763977050781,0.400000005960464,-192.0468
CA-2017-147760,Kelly Lampkin,South,Tables,523.763977050781,0.400000005960464,-192.0468
CA-2015-143364,Toby Gnade,West,Bookcases,127.763999938965,0.699999988079071,-191.646
CA-2015-129217,Dennis Pardue,Central,Appliances,70.9700012207031,0.800000011920929,-191.619
CA-2016-157707,Corey Catlett,West,Bookcases,90.8820037841797,0.699999988079071,-190.8522
CA-2017-121300,Maureen Gastineau,East,Tables,344.220001220703,0.400000005960464,-189.321
CA-2015-112767,Darren Koutras,West,Tables,277.5,0.5,-188.70
CA-2017-151750,Janet Martin,Central,Furnishings,141.419998168945,0.600000023841858,-187.3815
CA-2015-105613,Kristina Nunn,Central,Appliances,73.1640014648438,0.800000011920929,-186.5682
CA-2017-127782,Thea Hudgings,East,Phones,859.200012207031,0.400000005960464,-186.16
CA-2017-135937,Katherine Murray,West,Tables,386.910003662109,0.5,-185.7168
CA-2014-145800,Shahid Shariari,Central,Tables,355.454986572266,0.5,-184.8366
CA-2017-116946,Tony Sayre,West,Bookcases,102.017997741699,0.699999988079071,-183.6324
CA-2015-121720,Jim Epp,South,Chairs,1123.92004394531,0.200000002980232,-182.637
CA-2015-157133,Lena Creighton,Central,Furnishings,151.960006713867,0.600000023841858,-182.352
US-2017-141558,Marc Harrigan,East,Phones,776.849975585938,0.400000005960464,-181.265
CA-2017-150266,Rose O'Brian,Central,Appliances,67.8399963378906,0.800000011920929,-179.776
US-2017-116701,Logan Currie,Central,Appliances,66.2839965820313,0.800000011920929,-178.9668
CA-2017-163006,Gary Hansen,Central,Chairs,569.057983398438,0.300000011920929,-178.8468
CA-2015-153388,Pauline Chand,West,Tables,1004.97601318359,0.200000002980232,-175.8708
CA-2014-163468,Joe Kamberova,Central,Tables,292.100006103516,0.5,-175.26
CA-2017-132290,Maribeth Dona,Central,Tables,933.408020019531,0.300000011920929,-173.3472
US-2016-160528,Mick Hernandez,Central,Storage,727.296020507813,0.200000002980232,-172.7328
CA-2014-119172,Harold Dahlen,Central,Binders,104.580001831055,0.800000011920929,-172.557
CA-2014-138317,Natalie Webber,East,Machines,206.990997314453,0.699999988079071,-172.4925
CA-2014-113880,Vicky Freymann,Central,Chairs,634.116027832031,0.300000011920929,-172.1172
US-2014-112872,Ryan Crowe,West,Tables,275.489990234375,0.5,-170.8038
CA-2017-147207,Trudy Schmidt,Central,Tables,913.429992675781,0.300000011920929,-169.637
CA-2016-112697,Alan Haines,South,Binders,254.057998657227,0.699999988079071,-169.372
CA-2014-103373,Bruce Stewart,East,Phones,779.796020507813,0.400000005960464,-168.9558
CA-2017-156237,Pamela Stobb,East,Machines,241.169998168945,0.699999988079071,-168.819
CA-2016-127236,Troy Blackwell,East,Bookcases,299.975006103516,0.5,-167.986
CA-2016-140928,Nona Balk,South,Tables,383.43798828125,0.449999988079071,-167.3184
CA-2014-168984,Natalie Webber,West,Storage,669.080017089844,0.200000002980232,-167.27
CA-2016-144540,Gary Hansen,Central,Appliances,62.7900009155273,0.800000011920929,-166.3935
US-2014-130379,Janet Lee,Central,Appliances,75.5999984741211,0.800000011920929,-166.32
US-2015-130512,Sean Miller,East,Storage,663.072021484375,0.200000002980232,-165.768
CA-2016-129280,Susan MacKendrick,East,Machines,224.936996459961,0.699999988079071,-164.9538
CA-2017-103478,Kelly Lampkin,Central,Binders,94.1920013427734,0.800000011920929,-164.836
US-2015-165512,Vivek Sundaresam,Central,Chairs,602.651000976563,0.300000011920929,-163.5767
CA-2016-161907,Justin Hirsh,East,Supplies,769.184020996094,0.200000002980232,-163.4516
US-2015-154389,Eugene Hildebrand,East,Phones,748.752014160156,0.400000005960464,-162.2296
CA-2014-133690,Bruce Stewart,West,Tables,218.75,0.5,-161.875
CA-2015-150714,Kristen Hastings,West,Storage,718.640014648438,0.200000002980232,-161.694
CA-2016-120824,Arthur Wiediger,Central,Appliances,64.3840026855469,0.800000011920929,-160.96
US-2016-131611,Emily Phan,Central,Tables,863.127990722656,0.300000011920929,-160.2952
CA-2017-144526,Quincy Jones,East,Phones,677.580017089844,0.400000005960464,-158.102
CA-2016-121223,Giulietta Dortch,East,Phones,728.945983886719,0.400000005960464,-157.9383
US-2015-168935,Denny Ordway,South,Tables,375.457489013672,0.449999988079071,-157.0095
US-2016-150861,Emily Grady,East,Tables,400.032012939453,0.400000005960464,-153.3456
US-2016-141264,Carol Triggs,Central,Appliances,58.923999786377,0.800000011920929,-153.2024
CA-2015-131338,Naresj Patel,East,Tables,382.805999755859,0.400000005960464,-153.1224
CA-2017-105991,Lisa Hazard,West,Bookcases,89.9909973144531,0.699999988079071,-152.9847
CA-2014-137274,Mike Gockenbach,Central,Tables,890.841003417969,0.300000011920929,-152.7156
CA-2016-154018,Helen Andreada,Central,Furnishings,139.919998168945,0.600000023841858,-150.414
US-2015-138303,Mike Gockenbach,East,Supplies,666.247985839844,0.200000002980232,-149.9058
CA-2016-106950,Joe Elijah,South,Tables,472.518005371094,0.400000005960464,-149.6307
CA-2016-117590,Gene Hale,Central,Furnishings,190.919998168945,0.600000023841858,-147.963
CA-2016-162187,Noel Staavos,East,Tables,328.589996337891,0.400000005960464,-147.8655
CA-2014-169684,Fred Hopkins,South,Tables,328.589996337891,0.400000005960464,-147.8655
CA-2017-115651,Noel Staavos,Central,Appliances,58.4640007019043,0.800000011920929,-146.16
US-2017-155425,Ann Blume,West,Chairs,899.135986328125,0.200000002980232,-146.1096
US-2015-120161,Liz MacKendrick,East,Storage,646.776000976563,0.200000002980232,-145.5246
US-2016-123750,Ross Baird,South,Binders,189.587997436523,0.699999988079071,-145.3508
CA-2017-163160,Troy Staebel,Central,Binders,96.7839965820313,0.800000011920929,-145.176
CA-2015-104346,Irene Maddox,West,Bookcases,69.5759963989258,0.699999988079071,-143.7904
CA-2016-149272,Muhammed Yedwab,Central,Chairs,528.429992675781,0.300000011920929,-143.431
US-2014-117380,Mike Pelletier,East,Tables,330.588012695313,0.400000005960464,-143.2548
CA-2016-164784,Herbert Flentye,South,Tables,370.619995117188,0.400000005960464,-142.071
CA-2014-143903,Katherine Murray,Central,Chairs,981.372009277344,0.300000011920929,-140.196
CA-2017-149888,Emily Phan,East,Tables,350.351989746094,0.400000005960464,-140.1408
US-2016-114013,Stewart Carmichael,East,Storage,552.559997558594,0.200000002980232,-138.14
CA-2016-164770,Muhammed Yedwab,Central,Bookcases,781.864013671875,0.319999992847443,-137.976
CA-2016-162187,Noel Staavos,East,Chairs,458.429992675781,0.300000011920929,-137.529
CA-2016-143406,Lisa Ryan,Central,Chairs,454.964996337891,0.300000011920929,-136.4895
CA-2015-146563,Cassandra Brandow,Central,Storage,724.080017089844,0.200000002980232,-135.765
CA-2017-142909,Alex Grayson,West,Tables,182.550003051758,0.5,-135.087
CA-2015-102876,Lisa Ryan,East,Phones,791.963989257813,0.400000005960464,-131.994
CA-2014-134572,Seth Vernon,Central,Tables,401.589996337891,0.300000011920929,-131.951
US-2016-144057,Cynthia Voltz,Central,Appliances,48.7840003967285,0.800000011920929,-131.7168
CA-2017-105410,Natalie DeCherney,West,Phones,657.504028320313,0.200000002980232,-131.5008
US-2017-152380,Jonathan Howell,Central,Tables,219.074996948242,0.5,-131.445
US-2014-100853,Jennifer Braxton,Central,Appliances,52.4480018615723,0.800000011920929,-131.12
CA-2014-155887,Kean Thornton,East,Tables,700.056030273438,0.300000011920929,-130.0104
CA-2017-143378,Justin Ritter,West,Bookcases,72.5879974365234,0.699999988079071,-128.2388
CA-2016-145730,Chris Cortes,Central,Tables,637.89599609375,0.300000011920929,-127.5792
CA-2017-125451,Adam Hart,East,Tables,637.89599609375,0.300000011920929,-127.5792
CA-2014-166863,Sam Craven,Central,Storage,509.488006591797,0.200000002980232,-127.372
US-2016-103646,Sibella Parks,Central,Appliances,48.7919998168945,0.800000011920929,-126.8592
US-2015-122784,Russell Applegate,Central,Bookcases,384.944000244141,0.300000011920929,-126.4816
CA-2015-137064,Trudy Schmidt,Central,Storage,670.752014160156,0.200000002980232,-125.766
CA-2017-137785,Mick Hernandez,East,Chairs,458.429992675781,0.300000011920929,-124.431
CA-2016-133816,Christopher Schild,East,Phones,743.987976074219,0.400000005960464,-123.998
US-2015-118983,Harold Pawlan,Central,Appliances,68.8099975585938,0.800000011920929,-123.858
CA-2014-142587,Tracy Blumstein,East,Tables,409.589996337891,0.400000005960464,-122.877
US-2014-148838,Christine Phan,East,Tables,613.908020019531,0.400000005960464,-122.7816
CA-2015-122210,William Brown,East,Binders,152.990997314453,0.699999988079071,-122.3928
CA-2014-127446,Matt Collister,Central,Tables,1218.73498535156,0.300000011920929,-121.8735
CA-2015-123456,Kean Nguyen,Central,Appliances,48.6319999694824,0.800000011920929,-121.58
CA-2014-158281,Andy Gerbode,Central,Machines,559.710021972656,0.400000005960464,-121.2705
CA-2017-101581,David Wiener,West,Tables,177.225006103516,0.5,-120.513
CA-2016-157749,Ken Lonsdale,Central,Tables,177.225006103516,0.5,-120.513
US-2014-140452,Berenike Kampe,Central,Tables,214.949996948242,0.5,-120.372
CA-2015-164084,Andy Gerbode,East,Tables,481.175994873047,0.400000005960464,-120.294
CA-2016-110975,Darren Budd,East,Tables,313.175994873047,0.400000005960464,-120.0508
CA-2016-130288,Dean Katz,East,Tables,313.175994873047,0.400000005960464,-120.0508
CA-2016-120824,Arthur Wiediger,Central,Chairs,379.372009277344,0.300000011920929,-119.2312
US-2017-133200,Dorothy Badders,Central,Bookcases,623.464782714844,0.319999992847443,-119.1918
CA-2015-146563,Cassandra Brandow,Central,Tables,918.784973144531,0.300000011920929,-118.1295
CA-2016-155747,Jim Sink,East,Tables,337.175994873047,0.400000005960464,-118.0116
CA-2017-140326,Helen Wasserman,Central,Bookcases,825.174011230469,0.300000011920929,-117.882
US-2016-114013,Stewart Carmichael,East,Phones,539.909973144531,0.400000005960464,-116.9805
CA-2015-129525,Victoria Pisteka,East,Binders,166.919998168945,0.699999988079071,-116.844
US-2015-136476,Greg Guthrie,South,Binders,157.794006347656,0.699999988079071,-115.7156
CA-2016-139157,Greg Matthias,East,Tables,330.588012695313,0.400000005960464,-115.7058
US-2016-126893,Carol Triggs,East,Phones,494.981994628906,0.400000005960464,-115.4958
CA-2017-113908,Katherine Nockton,East,Tables,384.768005371094,0.400000005960464,-115.4304
US-2016-100720,Chloris Kastensmidt,East,Phones,494.376007080078,0.400000005960464,-115.3544
US-2015-134026,Joel Eaton,South,Chairs,831.935974121094,0.200000002980232,-114.3912
CA-2016-104276,Herbert Flentye,South,Tables,331.023010253906,0.449999988079071,-114.3534
CA-2015-135251,Rachel Payne,Central,Bookcases,369.199188232422,0.319999992847443,-114.0174
US-2017-169551,Rob Lucas,East,Phones,683.987976074219,0.400000005960464,-113.998
US-2015-168704,Frank Preis,Central,Tables,609.97998046875,0.300000011920929,-113.282
CA-2017-117457,Keith Herrera,West,Tables,1004.02398681641,0.200000002980232,-112.9527
US-2015-126753,Sung Pak,East,Phones,519.7919921875,0.400000005960464,-112.6216
CA-2017-132199,Bill Overfelt,East,Tables,373.470001220703,0.400000005960464,-112.041
CA-2016-165316,Jennifer Braxton,South,Machines,265.475006103516,0.5,-111.4995
CA-2014-169775,Ryan Akin,South,Tables,174.058502197266,0.449999988079071,-110.7645
CA-2014-112158,David Philippe,East,Bookcases,883.919982910156,0.200000002980232,-110.49
CA-2016-109400,Nick Radford,Central,Chairs,366.743988037109,0.300000011920929,-110.0232
CA-2015-104871,Daniel Raglin,Central,Chairs,366.743988037109,0.300000011920929,-110.0232
CA-2014-126760,Kunst Miller,West,Chairs,674.351989746094,0.200000002980232,-109.5822
CA-2015-106208,Julia West,Central,Appliances,53.0880012512207,0.800000011920929,-108.8304
CA-2014-160766,Darrin Martin,East,Tables,464.2919921875,0.400000005960464,-108.3348
CA-2014-129938,Ed Braxton,East,Chairs,445.802001953125,0.300000011920929,-108.2662
CA-2014-129147,Liz Carlisle,East,Phones,539.963989257813,0.400000005960464,-107.9928
US-2014-159926,Carlos Soltero,East,Phones,539.963989257813,0.400000005960464,-107.9928
CA-2017-151750,Janet Martin,Central,Storage,454.559997558594,0.200000002980232,-107.958
CA-2017-109085,Christine Kargatis,East,Tables,455.970001220703,0.400000005960464,-106.393
CA-2017-161557,Arthur Gainer,Central,Furnishings,108.400001525879,0.600000023841858,-105.69
US-2015-134558,Peter McVee,East,Tables,1053.16394042969,0.300000011920929,-105.3164
US-2017-147669,Susan Vittorini,East,Tables,273.059997558594,0.400000005960464,-104.673
US-2017-111024,Sam Zeldin,East,Tables,215.147994995117,0.400000005960464,-103.9882
CA-2015-133445,Jeremy Farry,West,Bookcases,66.2939987182617,0.699999988079071,-103.8606
US-2015-138919,Lindsay Shagiari,East,Tables,344.220001220703,0.400000005960464,-103.266
US-2017-100930,Christopher Schild,South,Tables,233.860000610352,0.449999988079071,-102.048
CA-2015-120341,Sarah Foster,East,Binders,121.103996276855,0.699999988079071,-100.92
CA-2016-104969,Eugene Hildebrand,East,Binders,121.103996276855,0.699999988079071,-100.92
CA-2015-136147,Fred McMath,South,Binders,121.103996276855,0.699999988079071,-100.92
CA-2015-168746,Seth Vernon,East,Phones,431.976013183594,0.400000005960464,-100.7944
CA-2016-133935,Jane Waco,West,Chairs,885.528015136719,0.200000002980232,-99.6219
CA-2016-168046,Jonathan Doherty,East,Tables,313.721984863281,0.400000005960464,-99.3453
CA-2016-110898,Lena Cacioppo,Central,Tables,145.979995727539,0.5,-99.2664
CA-2014-164210,Pierre Wener,West,Tables,145.979995727539,0.5,-99.2664
CA-2017-102750,Greg Maxwell,West,Tables,1322.35205078125,0.200000002980232,-99.1764
